prov_code,town_name,debt
22,Loscorrales,0
22,MonesmayCajigar,0
22,Monflorite-Lascasas,35
22,Montanuy,0
22,Monzón,9.163
22,Naval,0
22,Novales,0
22,Nueno,0
22,Olvena,0
22,Ontiñena,0
22,OssodeCinca,47
22,Palo,80
22,Panticosa,934
22,Peñalba,0
22,PeñasdeRiglos(Las),0
22,PeraltadeAlcofea,285
22,PeraltadeCalasanz,0
22,Peraltilla,0
22,Perarrúa,0
22,Pertusa,171
22,Piracés,0
22,Plan,85
22,Poleñino,81
22,PozándeVero,0
22,PuebladeCastro(La),103
22,PuentedeMontañana,62
22,Puértolas,209
22,PueyodeAraguás(El),0
22,PueyodeSantaCruz,3
22,Quicena,26
22,Robres,0
22,Sabiñánigo,3.110
22,Sahún,0
22,SalasAltas,72
22,SalasBajas,0
22,Salillas,0
22,SallentdeGállego,0
22,SanEstebandeLitera,0
22,Sangarrén,12
22,SanJuandePlan,162
22,SantaCilia,37
22,SantaCruzdelaSerós,0
22,SantaliestraySanQuílez,0
22,Sariñena,3.181
22,Secastilla,0
22,Seira,0
22,Sena,0
22,SenésdeAlcubierre,0
22,Sesa,0
22,Sesué,0
22,Siétamo,274
22,Sopeira,0
22,TamaritedeLitera,0
22,Tardienta,0
22,Tella-Sin,245
22,Tierz,65
22,Tolva,43
22,Torla-Ordesa,0
22,TorralbadeAragón,0
22,TorrelaRibera,0
22,TorrentedeCinca,0
22,TorresdeAlcanadre,20
22,TorresdeBarbués,36
22,Tramaced,11
22,Valfarta,0
22,ValledeBardají,0
22,ValledeLierp,0
22,VelilladeCinca,46
22,Beranuy,0
22,ViacampyLitera,0
22,Vicién,24
22,Villanova,0
22,Villanúa,0
22,VillanuevadeSigena,0
22,YebradeBasa,0
22,Yésero,0
22,Zaidín,76
22,ValledeHecho,0
22,PuentelaReinadeJaca,0
22,SanMigueldelCinca,66
22,Sotonera(La),0
22,Lupiñén-Ortilla,0
22,SantaMaríadeDulcis,6
22,Aínsa-Sobrarbe,506
22,HozyCostean,67
22,Vencillón,0
23,AlbanchezdeMágina,686
23,AlcalálaReal,5.298
23,Alcaudete,1.052
23,Aldeaquemada,378
23,Andújar,27.439
23,Arjona,520
23,Arjonilla,371
23,Arquillos,589
23,Baeza,7.464
23,Bailén,8.000
23,BañosdelaEncina,0
23,BeasdeSegura,1.637
23,Begíjar,0
23,BélmezdelaMoraleda,0
23,Benatae,87
23,CabradelSantoCristo,0
23,Cambil,2.000
23,CampillodeArenas,4.632
23,Canena,0
23,Carboneros,0
23,Carolina(La),15.077
23,Castellar,1.079
23,CastillodeLocubín,1.494
23,Cazalilla,6
23,Cazorla,7.153
23,ChiclanadeSegura,372
23,Chilluévar,0
23,Escañuela,328
23,Espelúy,289
23,Frailes,613
23,FuensantadeMartos,0
23,FuertedelRey,0
23,Génave,134
23,GuardiadeJaén(La),1.210
23,Guarromán,400
23,Lahiguera,313
23,HigueradeCalatrava,117
23,Hinojares,136
23,Hornos,205
23,Huelma,0
23,Huesa,1.112
23,Ibros,31
23,Iruela(La),901
23,Iznatoraf,358
23,Jabalquinto,166
23,Jaén,426.381
23,Jamilena,6.020
23,Jimena,997
23,Jódar,6.238
23,Larva,0
23,Linares,13.852
23,Lopera,294
23,Lupión,0
23,ManchaReal,158
23,Marmolejo,6.036
23,Martos,5.430
23,Mengíbar,3.573
23,Montizón,456
23,NavasdeSanJuan,902
23,Noalejo,1.831
23,Orcera,6.088
23,PealdeBecerro,638
23,Pegalajar,2.329
23,Porcuna,0
23,PozoAlcón,1.358
23,PuentedeGénave,4.158
23,PuertadeSegura(La),5.240
23,Quesada,1.627
23,Rus,27
23,Sabiote,1.231
23,SantaElena,341
23,SantiagodeCalatrava,0
23,SantistebandelPuerto,1.711
23,SantoTomé,0
23,SeguradelaSierra,3.380
23,Siles,1.168
23,SorihueladelGuadalimar,603
23,Torreblascopedro,0
23,Torredelcampo,4.101
23,Torredonjimeno,1.870
23,Torreperogil,4.380
23,Torres,360
23,TorresdeAlbánchez,2.001
23,Úbeda,10.895
23,ValdepeñasdeJaén,1.077
23,Vilches,2.457
23,Villacarrillo,7.404
23,VillanuevadelaReina,285
23,VillanuevadelArzobispo,5.493
23,Villardompardo,81
23,Villares(Los),10.150
23,Villarrodrigo,20
23,Cárcheles,663
23,BedmaryGarcíez,1.769
23,Villatorres,1.059
23,Santiago-Pontones,947
23,ArroyodelOjanco,379
24,Acebedo,0
24,Algadefe,0
24,AlijadelInfantado,0
24,Almanza,4
24,Antigua(La),0
24,Ardón,0
24,Arganza,0
24,Astorga,2.775
24,Balboa,27
24,Bañeza(La),2.789
24,Barjas,5
24,BarriosdeLuna(Los),0
24,Bembibre,1.017
24,Benavides,0
24,Benuza,4
24,BercianosdelPáramo,0
24,BercianosdelRealCamino,0
24,BerlangadelBierzo,0
24,BocadeHuérgano,32
24,Boñar,0
24,Borrenes,0
24,Brazuelo,4
24,BurgoRanero(El),0
24,Burón,0
24,BustillodelPáramo,131
24,CabañasRaras,0
24,CabrerosdelRío,0
24,Cabrillanes,0
24,Cacabelos,4.139
24,CalzadadelCoto,0
24,Campazas,0
24,CampodeVillavidel,0
24,Camponaraya,43
24,Candín,0
24,Cármenes,211
24,Carracedelo,0
24,Carrizo,0
24,Carrocera,0
24,Carucedo,0
24,Castilfalé,0
24,CastrillodeCabrera,0
24,CastrillodelaValduerna,0
24,Castrocalbón,31
24,Castrocontrigo,0
24,Castropodame,0
24,CastrotierradeValmadrigal,0
24,Cea,0
24,Cebanico,66
24,CebronesdelRío,0
24,CimanesdelaVega,0
24,CimanesdelTejar,444
24,Cistierna,1.972
24,Congosto,0
24,CorbillosdelosOteros,0
24,Corullón,0
24,Crémenes,0
24,Cuadros,0
24,CubillasdelosOteros,0
24,CubillasdeRueda,0
24,CubillosdelSil,0
24,ChozasdeAbajo,992
24,Destriana,0
24,Encinedo,0
24,Ercina(La),53
24,EscobardeCampos,0
24,Fabero,1.796
24,FolgosodelaRibera,0
24,FresnodelaVega,42
24,FuentesdeCarbajal,0
24,GarrafedeTorío,0
24,GordalizadelPino,0
24,Gordoncillo,14
24,Gradefes,0
24,GrajaldeCampos,0
24,GusendosdelosOteros,0
24,HospitaldeÓrbigo,586
24,Igüeña,11
24,Izagre,0
24,JoarilladelasMatas,0
24,LagunaDalga,0
24,LagunadeNegrillos,83
24,León,202.137
24,Lucillo,0
24,Luyego,0
24,LlamasdelaRibera,0
24,MagazdeCepeda,0
24,MansilladelasMulas,0
24,MansillaMayor,15
24,Maraña,0
24,MatadeóndelosOteros,0
24,MatallanadeTorío,376
24,Matanza,50
24,Molinaseca,174
24,MuriasdeParedes,47
24,NocedadelBierzo,0
24,Oencia,112
24,Omañas(Las),0
24,Onzonilla,0
24,OsejadeSajambre,0
24,PajaresdelosOteros,209
24,PalaciosdelaValduerna,0
24,PalaciosdelSil,110
24,PáramodelSil,0
24,Peranzanes,0
24,PobladuradePelayoGarcía,79
24,PoladeGordón(La),1.386
24,Ponferrada,31.146
24,PosadadeValdeón,0
24,PozuelodelPáramo,0
24,PradodelaGuzpeña,0
24,PriaranzadelBierzo,251
24,Prioro,147
24,PuebladeLillo,342
24,PuentedeDomingoFlórez,308
24,QuintanadelCastillo,0
24,QuintanadelMarco,0
24,QuintanayCongosto,0
24,ReguerasdeArriba,0
24,Reyero,0
24,Riaño,0
24,RiegodelaVega,0
24,Riello,0
24,RiosecodeTapia,0
24,Robla(La),1.138
24,RoperuelosdelPáramo,0
24,Sabero,53
24,Sahagún,817
24,SanAdriándelValle,41
24,SanAndrésdelRabanedo,59.775
24,Sancedo,0
24,SanCristóbaldelaPolantera,0
24,SanEmiliano,0
24,SanEstebandeNogales,9
24,SanJustodelaVega,0
24,SanMillándelosCaballeros,0
24,SanPedroBercianos,0
24,SantaColombadeCurueño,0
24,SantaColombadeSomoza,0
24,SantaCristinadeValmadrigal,0
24,SantaElenadeJamuz,43
24,SantaMaríadelaIsla,0
24,SantaMaríadelMontedeCea,0
24,SantaMaríadelPáramo,458
24,SantaMaríadeOrdás,0
24,SantaMarinadelRey,28
24,SantasMartas,0
24,SantiagoMillas,0
24,SantoveniadelaValdoncina,0
24,Sariegos,0
24,SenadeLuna,0
24,Sobrado,4
24,SotodelaVega,0
24,SotoyAmío,0
24,ToraldelosGuzmanes,0
24,Toreno,0
24,TorredelBierzo,0
24,Trabadelo,229
24,Truchas,0
24,Turcia,0
24,UrdialesdelPáramo,15
24,Valdefresno,0
24,ValdefuentesdelPáramo,0
24,Valdelugueros,0
24,Valdemora,0
24,Valdepiélago,0
24,Valdepolo,0
24,Valderas,0
24,Valderrey,0
24,Valderrueda,22
24,Valdesamario,0
24,ValdeSanLorenzo,252
24,Valdevimbre,0
24,ValenciadeDonJuan,1.215
24,ValverdedelaVirgen,2.225
24,Valverde-Enrique,0
24,Vallecillo,0
24,Vecilla(La),0
24,Vegacervera,213
24,VegadeEspinareda,369
24,VegadeInfanzones,48
24,VegadeValcarce,0
24,Vegaquemada,0
24,VegasdelCondado,0
24,Villablino,8.451
24,Villabraz,0
24,VilladangosdelPáramo,0
24,ToraldelosVados,0
24,VillademordelaVega,0
24,VillafrancadelBierzo,1.705
24,Villagatón,2
24,Villamandos,0
24,Villamañán,0
24,VillamartíndeDonSancho,0
24,Villamejil,0
24,Villamol,0
24,VillamontándelaValduerna,4
24,VillamoratieldelasMatas,0
24,VillanuevadelasManzanas,0
24,VillaobispodeOtero,190
24,Villaquejida,0
24,Villaquilambre,7.546
24,VillarejodeÓrbigo,91
24,VillaresdeÓrbigo,0
24,Villasabariego,0
24,Villaselán,0
24,Villaturiel,0
24,Villazala,0
24,VillazanzodeValderaduey,0
24,ZotesdelPáramo,0
24,Villamanín,0
24,VillaornateyCastro,172
25,AbelladelaConca,0
25,Àger,4
25,Agramunt,1.686
25,Alamús(Els),198
25,AlàsiCerc,138
25,Albagés(L'),38
25,Albatàrrec,816
25,Albesa,116
25,Albi(L'),0
25,Alcanó,0
25,Alcarràs,3.619
25,Alcoletge,0
25,Alfarràs,917
25,Alfés,0
25,Algerri,54
25,Alguaire,772
25,Alins,65
25,Almacelles,2.937
25,Almatret,0
25,Almenar,347
25,AlòsdeBalaguer,0
25,Alpicat,487
25,AltÀneu,0
25,NautAran,3
25,Anglesola,138
25,Arbeca,403
25,PontdeBar(El),0
25,Arres,0
25,Arsèguel,88
25,ArtesadeLleida,183
25,ArtesadeSegre,1.573
25,SentiudeSió(La),59
25,Aspa,10
25,AvellanesiSantaLinya(Les),0
25,Aitona,518
25,BaixPallars,51
25,Balaguer,8.746
25,Barbens,99
25,BaroniadeRialb(La),378
25,ValldeBoí(La),355
25,Bassella,0
25,Bausen,123
25,Belianes,46
25,Bellcaired'Urgell,0
25,Bell-llocd'Urgell,0
25,Bellmuntd'Urgell,63
25,Bellpuig,1.938
25,BellverdeCerdanya,55
25,Bellvís,329
25,BenaventdeSegrià,341
25,Biosca,43
25,Bovera,321
25,Bòrdes(Es),0
25,BorgesBlanques(Les),2.795
25,Bossòst,4
25,Cabanabona,64
25,Cabó,0
25,Camarasa,363
25,Canejan,0
25,CastellardelaRibera,0
25,Castelldans,402
25,CastellnoudeSeana,240
25,CastellódeFarfanya,22
25,Castellserà,168
25,Cava,0
25,Cervera,2.406
25,CerviàdelesGarrigues,78
25,Ciutadilla,0
25,ClarianadeCardener,0
25,Cogul(El),0
25,ColldeNargó,90
25,Corbins,2.350
25,Cubells,61
25,EsplugaCalba(L'),250
25,Espot,0
25,Estaràs,0
25,Esterrid'Àneu,0
25,EsterrideCardós,34
25,Estamariu,0
25,Farrera,0
25,Floresta(La),0
25,Fondarella,49
25,Foradada,26
25,Fuliola(La),481
25,Fulleda,0
25,GavetdelaConca,0
25,Golmés,35
25,Gósol,194
25,Granadella(La),96
25,Granjad'Escarp(La),347
25,Granyanella,45
25,GranyenadeSegarra,21
25,GranyenadelesGarrigues,5
25,Guimerà,104
25,Guissona,1.331
25,Guixers,0
25,IvarsdeNoguera,0
25,Ivarsd'Urgell,198
25,Ivorra,0
25,IsonaiConcaDellà,0
25,Juncosa,0
25,Juneda,470
25,Lleida,151.595
25,Les,3
25,Linyola,30
25,Lladorre,0
25,Lladurs,0
25,Llardecans,41
25,Llavorsí,177
25,LlesdeCerdanya,0
25,Llimiana,0
25,Llobera,3
25,Maldà,104
25,Massalcoreig,0
25,Massoteres,0
25,Maials,410
25,Menàrguens,0
25,Miralcamp,133
25,Molsosa(La),0
25,Mollerussa,10.870
25,Montgai,0
25,MontellàiMartinet,210
25,MontferreriCastellbò,0
25,MontoliudeSegarra,0
25,MontoliudeLleida,27
25,MontornèsdeSegarra,3
25,Nalec,9
25,Navès,0
25,Odèn,0
25,Oliana,491
25,Oliola,0
25,Olius,0
25,Oluges(Les),0
25,Omellons(Els),32
25,OmellsdenaGaia(Els),520
25,Organyà,0
25,OsdeBalaguer,0
25,OssódeSió,176
25,Palaud'Anglesola(El),0
25,ConcadeDalt,0
25,ComailaPedra(La),18
25,Penelles,118
25,Peramola,0
25,PinelldeSolsonès,0
25,Pinós,0
25,Poal(El),0
25,PobladeCérvoles(La),38
25,Bellaguarda,102
25,PobladeSegur(La),917
25,Ponts,760
25,PontdeSuert(El),3.105
25,Portella(La),0
25,PratsiSansor,0
25,Preixana,102
25,Preixens,227
25,Prullans,0
25,Puiggròs,29
25,Puigverdd'Agramunt,83
25,PuigverddeLleida,0
25,Rialp,316
25,Riberad'Urgellet,0
25,Riner,0
25,Rosselló,269
25,SalàsdePallars,31
25,Sanaüja,41
25,SantGuimdeFreixenet,1.294
25,SantLlorençdeMorunys,0
25,SantRamon,0
25,SantEstevedelaSarga,0
25,SantGuimdelaPlana,0
25,SarrocadeLleida,0
25,SarrocadeBellera,7
25,Senterada,0
25,Seud'Urgell(La),9.982
25,Seròs,3.540
25,Sidamon,0
25,Soleràs(El),57
25,Solsona,3.434
25,Soriguera,178
25,Sort,313
25,Soses,0
25,Sudanell,0
25,Sunyer,66
25,Talarn,0
25,Talavera,126
25,Tàrrega,13.510
25,Tarrés,0
25,TarrojadeSegarra,1
25,Térmens,0
25,Tírvia,9
25,Tiurana,134
25,Torà,735
25,Torms(Els),0
25,Tornabous,1.173
25,Torrebesses,61
25,TorredeCabdella(La),0
25,Torrefarrera,2.020
25,Torregrossa,217
25,Torrelameu,34
25,TorresdeSegre,667
25,Torre-serona,137
25,Tremp,1.555
25,VallbonadelesMonges,213
25,VallsdeValira(Les),0
25,VallfogonadeBalaguer,0
25,Verdú,249
25,VielhaeMijaran,35
25,Vilagrassa,267
25,Vilaller,573
25,Vilamòs,0
25,VilanovadeBellpuig,44
25,Vilanovadel'Aguda,0
25,VilanovadeMeià,65
25,VilanovadeSegrià,0
25,Vila-sana,80
25,Vilosell(El),55
25,VilanovadelaBarca,77
25,Vinaixa,177
25,ValldeCardós,0
25,SantMartídeRiucorb,157
25,Guinguetad'Àneu(La),29
25,CastelldeMur,0
25,Riberad'Ondara,238
25,Vallsd'Aguilar(Les),98
25,TorrefetaiFlorejacs,0
25,FígolsiAlinyà,13
25,VansaiFórnols(La),112
25,JosaiTuixén,0
25,PlansdeSió(Els),0
25,GimenellsielPladelaFont,47
25,RiudeCerdanya,0
26,1,Ábalos
26,2,Agoncillo
26,3,AguilardelRíoAlhama
26,4,AjamildeCameros
26,5,AlbeldadeIregua
26,6,Alberite
26,7,Alcanadre
26,8,AldeanuevadeEbro
26,9,Alesanco
26,10,Alesón
26,11,Alfaro
26,12,AlmarzadeCameros
26,13,Anguciana
26,14,Anguiano
26,15,ArenzanadeAbajo
26,16,ArenzanadeArriba
26,17,Arnedillo
26,18,Arnedo
26,19,Arrúbal
26,20,Ausejo
26,21,Autol
26,22,Azofra
26,23,Badarán
26,24,Bañares
26,25,BañosdeRioja
26,26,BañosdeRíoTobía
26,27,Berceo
26,28,Bergasa
26,29,BergasillasBajera
26,30,Bezares
26,31,Bobadilla
26,32,BrievadeCameros
26,33,Briñas
26,34,Briones
26,35,CabezóndeCameros
26,36,Calahorra
26,37,Camprovín
26,38,CanalesdelaSierra
26,39,CanillasdeRíoTuerto
26,40,Cañas
26,41,Cárdenas
26,42,Casalarreina
26,43,CastañaresdeRioja
26,44,Castroviejo
26,45,Cellorigo
26,46,Cenicero
26,47,CerveradelRíoAlhama
26,48,Cidamón
26,49,Cihuri
26,50,Cirueña
26,51,Clavijo
26,52,Cordovín
26,53,Corera
26,54,Cornago
26,55,Corporales
26,56,CuzcurritadeRíoTirón
26,57,DarocadeRioja
26,58,Enciso
26,59,Entrena
26,60,Estollo
26,61,Ezcaray
26,62,Foncea
26,63,Fonzaleche
26,64,Fuenmayor
26,65,Galbárruli
26,66,Galilea
26,67,GallinerodeCameros
26,68,Gimileo
26,69,Grañón
26,70,Grávalos
26,71,Haro
26,72,Herce
26,73,Herramélluri
26,74,Hervías
26,75,Hormilla
26,76,Hormilleja
26,77,HornillosdeCameros
26,78,HornosdeMoncalvillo
26,79,Huércanos
26,80,Igea
26,81,JalóndeCameros
26,82,LagunadeCameros
26,83,LagunilladelJubera
26,84,Lardero
26,86,LedesmadelaCogolla
26,87,Leiva
26,88,LezadeRíoLeza
26,89,Logroño
26,91,Lumbreras
26,92,Manjarrés
26,93,MansilladelaSierra
26,94,ManzanaresdeRioja
26,95,Matute
26,96,Medrano
26,98,Munilla
26,99,MurillodeRíoLeza
26,100,MurodeAguas
26,101,MuroenCameros
26,102,Nájera
26,103,Nalda
26,104,Navajún
26,105,Navarrete
26,106,Nestares
26,107,NievadeCameros
26,108,Ocón
26,109,Ochánduri
26,110,Ojacastro
26,111,Ollauri
26,112,OrtigosadeCameros
26,113,Pazuengos
26,114,Pedroso
26,115,Pinillos
26,117,Pradejón
26,118,Pradillo
26,119,Préjano
26,120,Quel
26,121,Rabanera
26,122,RasillodeCameros(El)
26,123,Redal(El)
26,124,Ribafrecha
26,125,RincóndeSoto
26,126,RobresdelCastillo
26,127,Rodezno
26,128,Sajazarra
26,129,SanAsensio
26,130,SanMillándelaCogolla
26,131,SanMillándeYécora
26,132,SanRomándeCameros
26,134,SantaColoma
26,135,SantaEngraciadelJubera
26,136,SantaEulaliaBajera
26,138,SantoDomingodelaCalzada
26,139,SanTorcuato
26,140,SanturdedeRioja
26,141,Santurdejo
26,142,SanVicentedelaSonsierra
26,143,Sojuela
26,144,Sorzano
26,145,Sotés
26,146,SotoenCameros
26,147,Terroba
26,148,Tirgo
26,149,Tobía
26,150,Tormantos
26,151,TorrecillaenCameros
26,152,TorrecillasobreAlesanco
26,153,TorreenCameros
26,154,Torremontalbo
26,155,Treviana
26,157,Tricio
26,158,Tudelilla
26,160,Uruñuela
26,161,Valdemadera
26,162,Valgañón
26,163,Ventosa
26,164,Ventrosa
26,165,Viguera
26,166,VillalbadeRioja
26,167,VillalobardeRioja
26,168,VillamedianadeIregua
26,169,VillanuevadeCameros
26,170,VillardeArnedo(El)
26,171,VillardeTorre
26,172,Villarejo
26,173,Villarroya
26,174,Villarta-Quintana
26,175,Villavelayo
26,176,VillaverdedeRioja
26,177,VillosladadeCameros
26,178,ViniegradeAbajo
26,179,ViniegradeArriba
26,180,Zarratón
26,181,Zarzosa
26,183,Zorraquín
27,Abadín,0
27,Alfoz,171
27,AntasdeUlla,963
27,Baleira,0
27,Barreiros,2.129
27,Becerreá,0
27,Begonte,358
27,Bóveda,5
27,Carballedo,147
27,CastrodeRei,600
27,Castroverde,0
27,Cervantes,0
27,Cervo,639
27,Corgo(O),0
27,Cospeito,1.977
27,Chantada,1.962
27,FolgosodoCourel,0
27,Fonsagrada(A),440
27,Foz,0
27,Friol,0
27,Xermade,5
27,Guitiriz,0
27,Guntín,0
27,Incio(O),93
27,Xove,0
27,Láncara,151
27,Lourenzá,209
27,Lugo,2.660
27,Meira,337
27,Mondoñedo,871
27,MonfortedeLemos,1.246
27,Monterroso,490
27,Muras,0
27,NaviadeSuarna,0
27,NegueiradeMuñiz,0
27,Nogais(As),0
27,Ourol,0
27,OuteirodeRei,0
27,PalasdeRei,924
27,Pantón,29
27,Paradela,129
27,Páramo(O),4
27,Pastoriza(A),567
27,PedrafitadoCebreiro,0
27,Pol,585
27,PobradoBrollón(A),691
27,Pontenova(A),380
27,Portomarín,0
27,Quiroga,625
27,Ribadeo,899
27,RibasdeSil,0
27,RibeiradePiquín,0
27,Riotorto,440
27,Samos,0
27,Rábade,0
27,Sarria,1.284
27,Saviñao(O),0
27,Sober,138
27,Taboada,579
27,Trabada,207
27,Triacastela,0
27,Valadouro(O),0
27,Vicedo(O),0
27,Vilalba,881
27,Viveiro,11.174
27,Baralla,0
27,Burela,0
28,Acebeda(La),0
28,Ajalvir,1.347
28,AlamedadelValle,0
28,Álamo(El),11.022
28,AlcaládeHenares,137.150
28,Alcobendas,3.073
28,Alcorcón,300.383
28,AldeadelFresno,236
28,Algete,26.027
28,Alpedrete,4
28,Ambite,297
28,Anchuelo,209
28,Aranjuez,89.243
28,ArgandadelRey,98.564
28,Arroyomolinos,1.234
28,Atazar(El),0
28,Batres,288
28,BecerrildelaSierra,0
28,BelmontedeTajo,6
28,BerzosadelLozoya,166
28,Berrueco(El),0
28,BoadilladelMonte,682
28,Boalo(El),1.749
28,Braojos,0
28,BreadeTajo,0
28,Brunete,7.725
28,BuitragodelLozoya,396
28,Bustarviejo,461
28,CabanillasdelaSierra,0
28,Cabrera(La),2
28,CadalsodelosVidrios,409
28,CamarmadeEsteruelas,1.086
28,CampoReal,1.497
28,Canencia,0
28,Carabaña,839
28,Casarrubuelos,6.721
28,Cenicientos,6.933
28,Cercedilla,0
28,CerveradeBuitrago,0
28,Ciempozuelos,14.109
28,Cobeña,595
28,ColmenardelArroyo,24
28,ColmenardeOreja,7.019
28,Colmenarejo,1.511
28,ColmenarViejo,4
28,ColladoMediano,1.543
28,ColladoVillalba,51.287
28,Corpa,0
28,Coslada,29.872
28,CubasdelaSagra,971
28,Chapinería,365
28,Chinchón,2.361
28,DaganzodeArriba,5.302
28,Escorial(El),0
28,Estremera,336
28,FresnedillasdelaOliva,1.199
28,FresnodeTorote,561
28,Fuenlabrada,27.976
28,FuenteelSazdeJarama,6.377
28,FuentidueñadeTajo,0
28,Galapagar,16.265
28,GargantadelosMontes,247
28,GargantilladelLozoyayPinilladeBuitrago,0
28,Gascones,0
28,Getafe,22.987
28,Griñón,9.932
28,GuadalixdelaSierra,137
28,Guadarrama,1.103
28,Hiruela(La),0
28,HorcajodelaSierra-Aoslos,88
28,HorcajuelodelaSierra,0
28,HoyodeManzanares,0
28,HumanesdeMadrid,16.244
28,Leganés,34.270
28,Loeches,4.066
28,Lozoya,0
28,Madarcos,48
28,Madrid,3.423.493
28,Majadahonda,886
28,ManzanareselReal,964
28,Meco,537
28,MejoradadelCampo,5.579
28,MirafloresdelaSierra,2.505
28,Molar(El),1.054
28,Molinos(Los),746
28,MontejodelaSierra,1
28,MoralejadeEnmedio,34.044
28,Moralzarzal,892
28,MoratadeTajuña,0
28,Móstoles,109.218
28,Navacerrada,0
28,Navalafuente,0
28,Navalagamella,150
28,Navalcarnero,102.536
28,NavarredondaySanMamés,0
28,NavasdelRey,0
28,NuevoBaztán,147
28,OlmedadelasFuentes,109
28,OruscodeTajuña,683
28,ParacuellosdeJarama,0
28,Parla,418.183
28,Patones,0
28,Pedrezuela,526
28,PelayosdelaPresa,0
28,PeralesdeTajuña,251
28,PezueladelasTorres,331
28,PinilladelValle,0
28,Pinto,12.871
28,Piñuécar-Gandullas,0
28,PozuelodeAlarcón,1.126
28,PozuelodelRey,479
28,PrádenadelRincón,0
28,PuebladelaSierra,528
28,Quijorna,4.427
28,Rascafría,117
28,Redueña,0
28,Ribatejada,0
28,Rivas-Vaciamadrid,86.619
28,RobledillodelaJara,0
28,RobledodeChavela,0
28,Robregordo,0
28,RozasdeMadrid(Las),18.774
28,RozasdePuertoReal,267
28,SanAgustíndelGuadalix,0
28,SanFernandodeHenares,65.021
28,SanLorenzodeElEscorial,3.123
28,SanMartíndelaVega,10.363
28,SanMartíndeValdeiglesias,4.856
28,SanSebastiándelosReyes,9.697
28,SantaMaríadelaAlameda,235
28,Santorcaz,32
28,SantosdelaHumosa(Los),915
28,SernadelMonte(La),0
28,SerranillosdelValle,5.737
28,SevillalaNueva,1.639
28,Somosierra,0
28,SotodelReal,950
28,TalamancadeJarama,19
28,Tielmes,0
28,Titulcia,619
28,TorrejóndeArdoz,136.857
28,TorrejóndelaCalzada,16.356
28,TorrejóndeVelasco,8.739
28,Torrelaguna,1.283
28,Torrelodones,3.870
28,TorremochadeJarama,1.599
28,TorresdelaAlameda,2.090
28,Valdaracete,263
28,Valdeavero,0
28,Valdelaguna,0
28,Valdemanco,183
28,Valdemaqueda,178
28,Valdemorillo,0
28,Valdemoro,69.479
28,Valdeolmos-Alalpardo,0
28,Valdepiélagos,0
28,ValdetorresdeJarama,0
28,Valdilecha,0
28,ValverdedeAlcalá,127
28,VelilladeSanAntonio,1.528
28,Vellón(El),441
28,Venturada,501
28,Villaconejos,3.599
28,VilladelPrado,106
28,Villalbilla,4.019
28,VillamanriquedeTajo,128
28,Villamanta,541
28,Villamantilla,556
28,VillanuevadelaCañada,1
28,VillanuevadelPardillo,1.813
28,VillanuevadePerales,2.654
28,VillardelOlmo,50
28,VillarejodeSalvanés,80
28,VillaviciosadeOdón,2.899
28,VillaviejadelLozoya,0
28,Zarzalejo,0
28,Lozoyuela-Navas-Sieteiglesias,0
28,PuentesViejas,0
28,TresCantos,1.080
29,Alameda,201
29,Alcaucín,0
29,Alfarnate,0
29,Alfarnatejo,117
29,Algarrobo,1.255
29,Algatocín,183
29,AlhauríndelaTorre,6.760
29,AlhaurínelGrande,7.939
29,Almáchar,1
29,Almargen,0
29,Almogía,910
29,Álora,291
29,Alozaina,4.724
29,Alpandeire,0
29,Antequera,15.882
29,Árchez,0
29,Archidona,1.474
29,Ardales,1.195
29,Arenas,22
29,Arriate,669
29,Atajate,214
29,Benadalid,0
29,Benahavís,0
29,Benalauría,103
29,Benalmádena,72.981
29,Benamargosa,874
29,Benamocarra,2.665
29,Benaoján,30
29,Benarrabá,159
29,Borge(El),823
29,Burgo(El),39
29,Campillos,2.135
29,CanillasdeAceituno,258
29,CanillasdeAlbaida,698
29,CañetelaReal,1.900
29,Carratraca,39
29,Cartajima,0
29,Cártama,181
29,Casabermeja,0
29,Casarabonela,2.099
29,Casares,1.437
29,Coín,16.189
29,Colmenar,1.719
29,Comares,0
29,Cómpeta,0
29,CortesdelaFrontera,4.602
29,CuevasBajas,41
29,CuevasdelBecerro,159
29,CuevasdeSanMarcos,606
29,Cútar,63
29,Estepona,75.088
29,Faraján,0
29,Frigiliana,618
29,Fuengirola,9.416
29,FuentedePiedra,630
29,Gaucín,1.485
29,Genalguacil,0
29,Guaro,4.297
29,Humilladero,1.308
29,Igualeja,0
29,Istán,1
29,Iznate,169
29,JimeradeLíbar,0
29,Jubrique,0
29,Júzcar,53
29,Macharaviaya,52
29,Málaga,479.600
29,Manilva,2.871
29,Marbella,69
29,Mijas,81
29,Moclinejo,477
29,Mollina,1.668
29,Monda,0
29,Montejaque,431
29,Nerja,6.415
29,Ojén,0
29,Parauta,0
29,Periana,122
29,Pizarra,3.018
29,Pujerra,14
29,RincóndelaVictoria,47.995
29,Riogordo,487
29,Ronda,10.632
29,Salares,0
29,Sayalonga,0
29,Sedella,0
29,SierradeYeguas,1.048
29,Teba,3
29,Tolox,500
29,Torrox,2.439
29,Totalán,0
29,ValledeAbdalajís,955
29,Vélez-Málaga,47.067
29,VillanuevadeAlgaidas,2.237
29,VillanuevadelRosario,1.469
29,VillanuevadelTrabuco,0
29,VillanuevadeTapia,329
29,Viñuela,621
29,Yunquera,0
29,Torremolinos,50.143
